id,line_text,speaker,word count
28601,"This is a dream that I have had since lunch, and I am not giving up on it now.",michael,19
28602,Yeah... you could give it up though right? And almost nobody would know.,pam,13
28603,"Before you got here, I'm the one who landed all these clients.  Half of them, at least. I can do it again.  I know the market, I know the price points.  I'm on it, don't worry.  So, how do I do that?",michael,46
28604,"Well, um, you can scan it, and then you can upload the image, and then you can copy the new image.",pam,21
28605,Can't I take some paper and just tape over it with transparent tape?,michael,13
28606,Yeah. Good.,pam,2
28607,Thank you very much.,michael,4
28608,Mmm-hmm,pam,1
28622,I'm starting my own paper company.,michael,6
28623,No way!?,andy,2
28624,Yeah.,michael,1
28625,In this climate?,andy,3
28626,Yeah.  In all climates.  It's going to be worldwide.  And I'm looking for some talented salesmen to join me.  That's where you come in.,michael,28
28627,"Ehh... [in accent] well it's a very intriguing concept, isn't it?  Um... hmmm..[makes weird noises to stall, Dwight enters] Michael is starting his own paper company. What do you think about that?",andy,33
28628,Your own paper company.,dwight,4
28629,"Can you believe it? Well, we'll see, we'll see. It's just a, just a nugget of an idea right now so",michael,21
28630,Right...,dwight,1
28631,"Potential, lots of potential. yes.",michael,5
28632,What a courageous venture.,dwight,4
28633,"It's... it's very courageous, very exciting. Um...",michael,7
28634,"Location is hard for me, with the farm and the responsibilities...",dwight,11
28635,"That's what I was thinking, with the farm, so... You getting to wherever I'm gonna put my thing.",michael,18
28636,Okay. So yeah.,dwight,3
28637,So think about it.  Lets put a pin in it for now.,michael,13
28638,"You know, I would love to put a pin in that.",dwight,11
28639,"Everyone, can I have your attention.  This is the moment you've all been waiting for. Right? [drum roll on copier]",pam,21
28641,Meredith...  [copier has an error] Oh... so uh... G-44.  It's not ready Kevin!,pam,15
28642,"I'm at a crucial point where I have sunk 4 hours into that copier, and I am not going to let it beat me like that wireless router did.",pam,29
28645,I made it sterile.,michael,4
28647,"I am offering you the opportunity of a lifetime, Oscar. To come work for me.",michael,15
28649,"No, no no.",michael,3
28651,Okay.,michael,1
28653,"Okay, hey, you already have the job.  You don't have to convince me.",michael,14
28655,[from inside the restroom] Stanley?,michael,5
28657,"Listen, Listen, Stanley. You don't have to answer me now.",michael,10
28659,"Just... I want you to think about it, I'm starting my own company.",michael,13
28661,"Oh-okay, you're not letting me finish, and you just lost out on a million dollars.",michael,15
28663,You know what.  I had a great time at prom.  And no one said 'Yes' to that either.,michael,20
28664,How's it working?,pam,3
28666,Good.,pam,1
28667,"I did it. I learned everything about this machine.  I know all the buttons, even the inside ones.   I know all the error messages.  I could do a bound book, in plastic with offset colors.  Which feels...",pam,42
28671,Hmm?,michael,1
28673,"Okay, I have immunity. It's my two-weeks...",michael,7
28676,"Hank?  You really think Hank is going to be loyal to you?  Hank, please escort Charles from the building.",michael,21
28679,[to everyone] Well here we are... I would just like to...,michael,11
28681,"[yelling from Parking lot] Alright then everybody, I'm outta here!",michael,10
28682,[from behind the upstairs window] What is he doing? It looks like he's saying something.,andy,15
28685,... and I feel free!,michael,5
28687,"The whole office feels darker, you know?  It's just a sad dark day.",andy,14
28689,I know.,andy,2
28692,[Michael is Army crawling around the office] Michael?,pam,8
28693,"Shh shh shh... don't look down, look straight up. Come on please!",michael,12
28695,"Angela Kevin, you have to help me out I just need a few things then I will be gone.",michael,19
28697,"I was going to, I wanted to.  But I had to start somewhere.",michael,14
28699,"No, of course not.  But now I want everybody. Jim!  Jim?  Buddy, Hey!  Buddy, Jimbo?  Did you have time to think about my offer?",michael,29
28700,"I did have a chance to think about it, but then I thought about something else.",jim,16
28701,So which way are you leaning?,michael,6
28702,Well it is tempting but I am 100% leaning towards something else.,jim,12
28703,Thanks Jim.,michael,2
28705,No.,dwight,1
28709,"Oh God... okay alright. It's time to go it's time to go. Jim, let's go. Come on!",michael,17
28711,I think maybe Hank should be here.,michael,7
28713,"You're going to mess with me, is that what you're going to do? I'll tell you something Charles, I don't even care. Cause I've got nothing got lose. [Charles steps towards Michael] Oh my God, OH GOD! No no, all right. Fine, it's not even worth it.",michael,47
28714,Oh no.,pam,2
28715,What?,jim,1
28716,I'm going with him.,pam,4
28717,What? Pam!,jim,2
28718,I'm going.,pam,2
28719,Pam! You can't be serious.,jim,5
28720,"Michael, wait!  I'm coming with you.",pam,7
28721,You are?,michael,2
28722,Yeah.,pam,1
28723,Okay.  It's going to be great.,michael,7
28724,"Great. Uh, except, I don't want to be a receptionist anymore.",pam,11
28725,Right... Executive assistant.,michael,3
28726,Salesman.,pam,1
28727,"Alright, okay.  Deal! Okay, well... Jim?",michael,7
28728,Still no.,jim,2
28729,"Well, okay, lets go.",michael,4
28730,"Oh, all my stuff is still upstairs so...",pam,8
28731,Are people watching?,michael,3
28732,Probably.,pam,1
28733,"Michael, its not how you leave in an office. It how you...",jim,12
28734,Jim Jim Jim... we're having a company meeting here.,michael,9
28735,"I'll bring your stuff home. Okay, bye.",jim,7
28736,"Okay, see you later.",pam,4
28737,Bye.,michael,1
28743,"[phone ringing] You gonna answer that, Kev?",jim,7
28745,Charles is having Kevin cover the phones for a while. How do I say this diplomatically? [pause] I think Kevin is doing exactly as well as anyone might have expected someone like him to perform in a position like that.,jim,40
28747,"No. [Andy gets up from his desk] Stay there. Kev, thought we nailed the whole transfer thing earlier.",jim,18
28749,"It is transfer, extension, and then transfer again.",jim,8
28751,Here we go. [Meredith's phone rings. Jim and Andy groan.],jim,10
28753,"It is 1-3-4, Kev! [Kevin runs to the phone]",andy,9
28754,"Kev, c'mon.",jim,2
28755,Hustle!,dwight,1
28757,You are murdering the Nard-dog!,andy,5
28763,Hey-o! [applauding and cheering],andy,4
28764,Way to go.,dwight,3
28765,My maid died.,andy,3
28766,"Today is my first day at my new job at Michael Scott Paper Company Incorporated. You know, Apple Computers started in a garage. And we're starting in a condo. So we already have a leg up on Apple. [picks up piece of mail] Look, it's official! [door opens, Michael is in a bath robe]",pam,54
28767,"Oh, good. My hooker's here. [laughs] Hi.",michael,7
28768,"Michael, you were expecting me, right?",pam,6
28769,Yes I was. Yes I was.,michael,6
28770,Are you wearing anything under the robe?,pam,7
28771,"That is inappropriate, Pam. Come on in.",michael,7
28772,"This looks great, Michael.",pam,4
28773,Thank you. Would you like some french toast?,michael,8
28774,"Yes, please.",pam,2
28775,What shape?,michael,2
28776,... Square is fine.,pam,4
28777,Alright.,michael,1
28783,"How are operations of the company? Just, day-to day.",andy,9
28785,[whispering] Would you please stop that?,jim,6
28786,What?,dwight,1
28787,You're breathing very heavily.,jim,4
28788,This is how I breathe.,dwight,5
28789,No it's not.,jim,3
28790,If you want to tell me -,dwight,7
28792,Oh no. I was just -,jim,6
28794,... Yes.,jim,2
28796,Oh no! The new boss does not find Jim adorable! Ohhhh! [smiles],dwight,12
28797,"So, what do you say we get started?",pam,8
28798,After breakfast.,michael,2
28799,I'm full.,pam,2
28800,So how you feeling about the new company?,michael,8
28801,I feel good. [sees a huge pile of French toast] Wow.,pam,11
28802,You excited? About the new company?,michael,6
28803,Yeah. I'm excited to start the company.,pam,7
28804,After breakfast.,michael,2
28805,"We did that. So, what's next? Michael, just stop for a second. [reaches out to take the whisk] Michael. Stop for a second.",pam,23
28806,"No, I'm whipping them.",michael,4
28807,"No, I know you are.",pam,5
28808,Just let go.,michael,3
28809,Just let me have... Oh.,pam,5
28810,"Let go, please. Just gimmee -",michael,6
28811,"Fine! [eggs splatter all over his robe] Oh, I'm sorry. I'm sorry.",pam,12
28812,"I can't do this! This is pathetic, isn't it? I am such an idiot. I gave up the only job I ever loved to do this? I have egg in my Crocs.",michael,32
28816,[doing situps] I feel weak today. Felt much stronger yesterday. Like Benjamin Button in reverse.,michael,15
28817,"You know, Michael. When I feel overwhelmed -",pam,8
28818,"I'm not overwhelmed, Pam.",michael,4
28819,"I know! No, I'm saying that when I feel overwhelmed, something I like to do is make a list. Make a list of things to do and then start with the easy stuff.",pam,33
28820,Whatever calms you down.,michael,4
28821,"Okay, first, work out. And, hey! Look! You did that. Check. [Michael doing leg lifts] Eat an enormous breakfast. Check.",pam,20
28822,"Don't patronize me, Pam.",michael,4
28823,I think you should get dressed.,pam,6
28824,I'm not getting dressed. I'm not getting dressed. I have too many things to do before I get dressed. I need to find a hundred clients.,michael,26
28825,"Michael, that seems impossible.",pam,4
28826,It's totally impossible!,michael,3
28827,We need to come up with one realistic thing that we could do today.,pam,14
28828,Assemble a sales team. A dream team.,michael,7
28829,Great.,pam,1
28830,"Okay, Ryan.",michael,2
28831,No. What? Why?,pam,3
28832,He's everything I'm not and everything I am. He's the whole package.,michael,12
28833,No. We're not gonna hire Ryan.,pam,6
28834,Umm... Oh! Vikram! Best salesman I've ever met.,michael,8
28835,Okay.,pam,1
28836,He worked at that telemarketing place.,michael,6
28837,We'll find him.,pam,3
28838,"Okay. Oh also, we have a meeting this afternoon with a potential investor.",michael,13
28839,Really?,pam,1
28840,Yeah.,michael,1
28841,We have an investor already?,pam,5
28842,Maybe. Barbara Keebis. She invests in local businesses. And I am putting together a little presentation for her.,michael,18
28843,"Michael, that's fantastic.",pam,3
28844,"Yeah, I guess it's not so bad. Got a few things cookin'. [sits down in robe, legs spread wide] Umm...",michael,20
